movie_id,budget,prod_company
10136,25000000,Paramount Pictures
67660,12000000,Rainforest Films
10611,12000000,Metro-Goldwyn-Mayer (MGM)
154,12000000,Paramount Pictures
3049,15000000,Warner Bros.
860,12000000,United Artists
9281,12000000,Paramount Pictures
75674,12000000,Relativity Media
9762,12000000,Summit Entertainment
3179,12000000,Paramount Pictures
184,12000000,Miramax Films
13335,12000000,New Line Cinema
76726,15000000,Twentieth Century Fox Film Corporation
10269,12000000,United Artists
36819,5000000,Handmade Films Ltd.
17130,12000000,Paramount Pictures
57214,12000000,Silver Pictures
11202,12000000,Twentieth Century Fox Film Corporation
9357,12000000,Fox Searchlight Pictures
13812,12000000,Vertigo Entertainment
9030,12000000,Paramount Vantage
19084,12000000,Fox Searchlight Pictures
8386,12000000,Universal Pictures
1360,12000000,Miramax Films
101267,12000000,Paramount Pictures
222935,12000000,Fox 2000 Pictures
10220,12000000,Miramax Films
31915,12000000,Paramount Pictures
11601,12000000,Artisan Entertainment
205220,12000000,BBC Films
14191,12000000,Fox 2000 Pictures
286565,12000000,Fox 2000 Pictures
129670,12000000,Paramount Vantage
34549,12000000,Walt Disney Pictures
57157,12000000,Paramount Pictures
1948,12000000,Lions Gate Films
46889,12000000,New Line Cinema
11027,12000000,Lorimar Film Entertainment
387,14000000,Radiant Film GmbH
6020,12000000,Touchstone Pictures
60599,12000000,Lionsgate
227719,12000000,Paramount Pictures
14299,12000000,Parkwood Entertainment
12088,8000000,Village Roadshow Pictures
14799,12000000,Shangri-La Entertainment
7510,12000000,TriStar Pictures
31246,12000000,19 Entertainment
61752,12000000,Fox Searchlight Pictures
10944,12000000,Pathe Productions
10362,12000000,2929 Productions
1255,11000000,Cineclick Asia
10212,12000000,Twentieth Century Fox Film Corporation
8669,12000000,Metro-Goldwyn-Mayer (MGM)
179144,12400000,France 2 Cin\u00e9ma
86825,12000000,Fox Searchlight Pictures
844,12000000,Paradis Films
8060,12000000,Sidney Kimmel Entertainment
15907,12000000,John Wells Productions
38448,12000000,Octagon Films
327,12000000,Bandai Visual Company
9260,1200000,Section Eight
13079,8000000,2929 Productions
4170,12000000,Centropolis Film Productions
12479,12000000,Hollywood Pictures
10133,7500000,Miramax Films
21345,12000000,Media Asia Films
61984,12000000,Tokyo Broadcasting System (TBS)
50601,20000000,Midnight Sun Pictures
26466,12000000,Dan Films
236751,12000000,TriStar Pictures
107,10000000,Columbia Pictures Corporation
8913,11500000,Paramount Pictures
18530,11500000,MACT Productions
927,11000000,Amblin Entertainment
11,11000000,Lucasfilm
291870,11500000,Lionsgate
907,11000000,Metro-Goldwyn-Mayer (MGM)
45317,25000000,Paramount Pictures
12094,11000000,Paramount Pictures
10377,11000000,Twentieth Century Fox Film Corporation
249164,11000000,New Line Cinema
256092,12000000,Odyssey Media
9942,11000000,Paramount Pictures
1817,13000000,Fox 2000 Pictures
10229,11000000,DiNovi Pictures
687,11000000,Havoc
796,10500000,Columbia Pictures
22804,11000000,Lionsgate
10156,11000000,Twentieth Century Fox Film Corporation
12837,11000000,Fox Searchlight Pictures
17708,11000000,Robert Simonds Productions
13937,12000000,Universal Pictures
28932,11,United Artists
31909,12000000,Cannon Pictures
167073,11000000,Wildgaze Films
3175,11000000,Hawk Films
14369,24000000,Spyglass Entertainment
16888,24000000,SNL Studios
121826,11000000,BBC Films
10646,11000000,Columbia Pictures
12149,11000000,Cinerenta Medienbeteiligungs KG
304357,11000000,BBC Films
766,11000000,Universal Pictures
20009,14000000,Sony Pictures
1587,11000000,Paramount Pictures
30973,10000000,Gospel of John Ltd.
11109,11000000,Ingenious Film Partners
63020,11000000,Samuel Goldwyn Company
86829,11000000,StudioCanal
13888,11000000,Columbia Pictures Corporation
42345,11000000,Paramount Pictures
1590,11000000,Sidney Kimmel Entertainment
11917,10800000,Lionsgate
80271,11000000,Double Feature Films
14395,7400000,Yash Raj Films
24137,14000000,Miramax Films
62,10500000,Stanley Kubrick Productions
601,10500000,Universal Pictures
13067,10000000,Castle Rock Entertainment
88641,10500000,Nelson Entertainment
14877,11000000,September Dawn
96399,12000000,Dos Corazones
304410,11000000,France 2 Cin\u00e9ma
489,10000000,Miramax Films
373314,11000000,Lionsgate
214,10000000,Lions Gate Films
10890,10000000,Columbia Pictures Industries
1588,28000000,Beacon Communications
316727,10000000,Universal Pictures
10314,10000000,Miramax Films
663,10000000,Lions Gate Films
11804,10000000,Universal Pictures
16781,6000000,Lions Gate Films
11873,13800000,Silver Screen Partners
9289,10000000,Twentieth Century Fox Film Corporation
10414,10000000,Walt Disney
1970,10000000,Ghost House Pictures
9614,12000000,Universal Pictures
8922,10000000,United Artists
1648,10000000,Orion Pictures
17917,10000000,Columbia Pictures Corporation
74534,10000000,Participant Media
19405,10000000,Walt Disney Television Animation
9355,12305523,Kennedy Miller Productions
10999,10000000,Twentieth Century Fox Film Corporation
321258,10000000,Lakeshore Entertainment
44040,10000000,Universal Pictures
10426,20000000,New Line Cinema
280092,10000000,Sony Pictures
13938,10000000,TriStar Pictures
10163,10000000,New Line Cinema
12182,9000000,Columbia Pictures
1832,10000000,Lions Gate
9034,10000000,Fox Searchlight Pictures
15301,10000000,Warner Bros.
10135,15000000,United Artists
26352,10000000,Caravan Pictures
20616,8500000,Twentieth Century Fox Film Corporation
9794,12000000,Lionsgate
15037,10000000,Columbia Pictures
227,10000000,American Zoetrope
294272,65000000,Walt Disney Pictures
11336,10000000,Paramount Pictures
283445,10000000,Alliance Films
88036,14000000,TriStar Pictures
22824,10000000,Universal Pictures
9526,10000000,River Road Entertainment
11545,9000000,Touchstone Pictures
42684,10000000,Rogue Pictures
268238,10000000,Fox Searchlight Pictures
41823,10000000,Universal Pictures
9362,11000000,Universal Pictures
9902,12600000,Summit Entertainment
14729,10000000,United Artists
9455,25000000,New Line Cinema
103731,10000000,FilmNation Entertainment
10090,10000000,Paramount Pictures
164558,10000000,Columbia Pictures
19905,10000000,Paramount Vantage
75900,6400000,BBC Films
9515,10000000,Miramax Films
27322,10000000,New Line Cinema
328425,5000000,Blumhouse Productions
10050,10000000,Miramax
1542,10000000,Twentieth Century Fox Film Corporation
10490,10000000,New Line Cinema
87093,10000000,The Weinstein Company
10029,30000000,Initial Entertainment Group (IEG)
11507,10000000,Columbia Pictures Corporation
37931,10000000,Relativity Media
87818,6000000,Greenestreet Films
13160,10000000,The Safran Company
88005,10000000,Mandate Pictures
73,20000000,New Line Cinema
24034,10000000,Walt Disney Pictures
14283,18000000,Rhombus Media
404,10000000,Walt Disney Pictures
209403,9500000,Darko Entertainment
7942,10000000,Entertainment Films
73247,10000000,Universal Pictures
253331,9000000,Treehouse Pictures
9952,10000000,Metro-Goldwyn-Mayer (MGM)
256924,10000000,Big Indie Pictures
82532,10000000,Indian Paintbrush
2088,11500000,Working Title Films
10388,10000000,Artisan Entertainment
1640,6500000,Blackfriars Bridge Films
25520,10000000,Granada Film Productions
67911,10000000,Columbia Pictures
329440,10000000,Lava Bear Films
47890,14000000,Orion Pictures
252512,10000000,Scott Rudin Productions
55720,10000000,Summit Entertainment
29076,10000000,Hollywood Pictures
68812,20000000,Bleiberg Entertainment
14195,10000000,Canal+
73567,10000000,Voltage pictures
41479,10000000,Echo Lake Productions
1989,10000000,Block 2 Pictures
12779,10000000,Screen Gems
12703,10000000,Wild Bunch
101173,7700000,BBC Films
25350,10000000,Signature Pictures
20178,10000000,Magnolia Pictures
18191,10000000,First Independent Pictures
184374,10000000,Estudios Churubusco Azteca
268171,10000000,Riverside Entertainment
78149,10000000,Hollywood Pictures
39037,3200000,Belladonna Productions
245846,10000000,Worldview Entertainment
25186,10000000,Cube Vision
12245,14100000,La Fabrique de Films
66767,10000000,The Harold Greenberg Fund
18516,10000000,3L Filmproduktion GmbH
217708,10,Filmhuset Gruppen
17577,10000000,Ice Cold Productions
15067,10000000,Cineclick Asia
78383,10,Lions Gate
43090,10000000,Rhombus Media
16614,9500000,Miramax Films
9700,9600000,Lions Gate Films
10471,11000000,New Line Cinema
250066,10000000,NGN Productions
667,9500000,Eon Productions
208869,10,Gateway Films
86837,8900000,Les Films du Losange
10306,10500000,Metro-Goldwyn-Mayer (MGM)
106845,9500000,Signature Pictures
11576,9400000,United Artists
219,12899867,El Deseo
11827,9300000,Canadian Film Development Corporation (CFDC)
244316,10000000,Purple Pictures
62215,7400000,private
348,11000000,Twentieth Century Fox Film Corporation
30497,85000,New Line Cinema
27586,10000000,River Road Entertainment
14811,9000000,United Artists
660,5500000,Eon Productions
68684,10000000,Detention Films
40794,7000000,Fandango
9400,9000000,New Line Cinema
16162,9000000,Universal Pictures
10585,9000000,United Artists
2359,9000000,The Weinstein Company
238636,9000000,Universal Pictures
10472,9000000,Miramax Films
11282,9000000,New Line Cinema
6521,9000000,Battleplan Productions
14181,26000000,New Line Cinema
1621,40600000,Paramount Pictures
9656,9000000,Dimension Films
10705,9000000,BBC Films
9685,9000000,United Artists
14425,9000000,Paul Schiff Productions
10179,9000000,JF Productions
15568,9000000,Elevation Filmworks
14057,9000000,Trust the Man LLC
67675,9000000,Twentieth Century Fox Film Corporation
250349,6000000,TF1 Films Production
12454,9000000,Les Films Alain Sarde
39806,9000000,Island Film Group
15699,5000000,Renaissance Films
8883,6500000,private
17926,9000000,Lakeshore Entertainment
25968,9000000,Velvet Steamroller Entertainment
9671,5000000,Paramount Pictures
11588,8800000,Miramax Films
43418,7347125,New South Wales Film & Television Office
13483,86000000,The Weinstein Company
327833,9000000,SC Films International
1547,8500000,Warner Bros.
25196,7000000,Fox Searchlight Pictures
16323,9250000,Twentieth Century Fox Film Corporation
175528,8500000,Sneak Preview Productions
8069,9000000,Paramount Pictures
16727,12000000,Fox Searchlight Pictures
272693,8500000,Wonderland Sound and Vision
10696,22000000,Twentieth Century Fox Film Corporation
19644,8000000,Hanmac Films
29963,8500000,BBC Films
26022,12000000,Fox Searchlight Pictures
152747,9000000,Sudden Storm Productions
1116,6500000,private
185008,7700000,Dharma Productions
11620,8250000,Metro-Goldwyn-Mayer (MGM)
11818,10000000,Pana Film
680,8000000,Miramax Films
242582,8500000,Bold Films
11217,8500000,Fox Searchlight Pictures
15121,8200000,Twentieth Century Fox Film Corporation
2619,8000000,Touchstone Pictures
773,8000000,Fox Searchlight Pictures
235,8000000,Columbia Pictures
170,5000000,DNA Films
10734,8000000,Paramount Pictures
40807,8000000,Summit Entertainment
225565,8000000,Treehouse Pictures
11971,8000000,Renaissance Films
668,6500000,United Artists
11596,14000000,New Line Cinema
14429,8000000,Twentieth Century Fox Film Corporation
13751,8000000,Lions Gate Films
9490,8000000,Universal Pictures
14536,8000000,Lionsgate
1359,7000000,Lions Gate Films
9962,8000000,Fox Searchlight Pictures
15049,8000000,Park Ex Pictures
22821,8000000,Chris Brinker Productions
37735,8000000,Screen Gems
10873,8000000,Saturn Films
51588,8000000,Walt Disney Pictures
23570,8000000,Miramax Films
14629,8000000,Fox Searchlight Pictures
291270,8000000,Starburns Industries
44009,8000000,Film4
1958,8000000,France 2 Cin\u00e9ma
13154,8000000,Original Pictures
43923,8000000,Focus Features
46138,7200000,BBC Films
26306,8000000,Hollywood Pictures
198277,8000000,Likely Story
7870,8000000,Class 5 Films
13072,8000000,City Light Films
10288,8000000,Lions Gate Films
44147,8000000,Matador Pictures
12192,8000000,Lakeshore Entertainment
13197,8000000,Thinkfilm
251321,8000000,Arcadia Motion Pictures
149,8000000,Bandai Visual Company
10425,22000000,Eclectic pictures
374461,8000000,Envision Media Arts
302,7800000,France 2 Cin\u00e9ma
389425,8000000,Steamroller Productions
403,7500000,The Zanuck Company
33542,7500000,New Line Cinema
283708,7700000,private
9388,6500000,Fox Searchlight Pictures
1691,10200000,Lions Gate Films
24684,7500000,BBC Films
2610,10284523,Epsilon Motion Pictures
11308,7500000,Orion Pictures
11022,6500000,Paramount Pictures
12569,8000000,Miramax Films
2577,7500000,BBC Films
73873,8000000,Chrysalis Films
312113,12500000,Wells & Jeta Entertainment
2011,7300000,Sony Pictures Classics
7735,7500000,Constantin Film Produktion
301365,7000000,Bold Films
25941,7300000,HanWay Films
7326,7500000,Fox Searchlight Pictures
326284,7500000,Odyssey Media
681,7200000,United Artists
238,6000000,Paramount Pictures
535,4000000,Paramount Pictures
19913,7500000,Fox Searchlight Pictures
713,7000000,New South Wales Film & Television Office
77930,7000000,Extension 765
253,7000000,United Artists
17908,7000000,Alcon Entertainment
57119,6600000,TriStar Pictures
3291,7000000,2929 Productions
398,7000000,Sony Pictures Classics
8068,7000000,Columbia Pictures
10803,9000000,Metro-Goldwyn-Mayer (MGM)
682,7000000,United Artists
10117,7000000,Silver Pictures
79316,7000000,Twentieth Century Fox Film Corporation
2074,7000000,Miramax Films
308639,700000,Forest Whitaker's Significant Productions
22314,7000000,Suntaur Entertainment Company
2662,7000000,Universal Pictures
12573,7000000,Mike Zoss Productions
44718,7500000,K5 International
11342,7000000,New World Pictures
241771,7000000,Relativity Media
34653,7000000,Depth of Field
11051,7000000,Universal Pictures
14578,7000000,Miramax Films
13006,7,Entertainment
16651,7000000,3Mark Entertainment
4251,7000000,Yash Raj Films
12400,7000000,Sony Pictures Classics
39053,7000000,Scott Free Productions
14112,7000000,Sony Pictures Classics
12271,7000000,The Weinstein Company
71859,7000000,BBC Films
33676,7000000,Tijuana Productions
37080,7000000,Mockingbird Pictures
39210,8000000,American Zoetrope
44835,7000000,DRO Entertainment
1956,3500000,Epsilon Motion Pictures
24985,7000000,British Broadcasting Corporation (BBC)
306745,7000000,Double Feature Films
47088,7000000,Wild Bunch
110402,7000000,Lenfilm Studio
27004,7000000,Immortal Thoughts
8374,6000000,Franchise Pictures
78381,7000000,American Zoetrope
164372,7000000,Bazelevs Production
13001,7000000,Metro-Goldwyn-Mayer (MGM)
9571,6900000,Gramercy Pictures
334527,7000000,NeeNee Productions
14576,6800000,Cobalt Media Group
82505,6900000,A Bigger Boat
46738,6800000,TS Productions
7347,4000000,The Weinstein Company
250546,6500000,New Line Cinema
650,6500000,Columbia Pictures Corporation
16620,6500000,Columbia Pictures Corporation
11033,6500000,Filmways Pictures
34723,6500000,Walt Disney Pictures
9430,6500000,Columbia Pictures
8998,6500000,Sony Pictures
10514,6500000,Universal Pictures
76025,6500000,HanWay Films
4836,6500000,Sony Pictures Classics
87499,6500000,Scott Free Productions
18923,6500000,Killer Films
28089,6500000,Oscilloscope Laboratories
62255,6500000,T.H.E. Films
218,6400000,Orion Pictures
338,4800000,WDR
21641,10000000,BBC Films
10925,4000000,Hemdale Film Corporation
2293,6000000,Gramercy Pictures
621,6000000,Paramount Pictures
792,6000000,Orion Pictures
1777,6000000,BIM Distribuzione
642,6000000,Twentieth Century Fox Film Corporation
433,6000000,Walt Disney Productions
16619,6000000,Paramount Pictures
1725,6000000,United Artists
11977,6000000,Orion Pictures
16158,6000000,MTV Films
629,6000000,Blue Parrot Productions
10160,8000000,New Line Cinema
11452,5000000,Tapestry Films
12163,6000000,Saturn Films
32275,6000000,The Selznik Studio
1103,6000000,AVCO Embassy Pictures
14144,6000000,Revolution Studios
10622,12716953,Golden Harvest Company
13370,6000000,Castle Rock Entertainment
10215,6000000,Paramount Pictures
25066,6000000,40 Acres & A Mule Filmworks
1523,6000000,Fox Searchlight Pictures
11361,5000000,Trans Pacific Films
92591,5000000,Castle Rock Entertainment
57612,6000000,3D Entertainment
15256,6000000,Paramount Pictures
83686,6000000,CBS Films
28053,6000000,Lucky Monkey Pictures
67913,6000000,UK Film Council
13991,7000000,Metro-Goldwyn-Mayer (MGM)
1443,6000000,American Zoetrope
231576,5500000,Double Feature Films
16172,6000000,New Regency Pictures
15797,6000000,Davis Films
13537,6000000,Lions Gate Films
20794,6000000,Numb Gums Production Inc.
576,6244087,Warner Brothers/Seven Arts
13990,6000000,SBK Pictures
11583,6000000,United Artists
27549,6000000,Les Films 21
59728,6000000,McCreary Entertainment
32395,6000000,Irish Dreamtime
58882,134005,IDG China Media
7547,6000000,Firm Films
9282,6000000,Firm Films
97614,12000000,StudioCanal
37206,6000000,Octagon Films
58626,6000000,North by Northwest Entertainment
837,5952000,Universal Pictures
1555,5300000,Mate Producciones S.A.
244783,6000000,Worldview Entertainment
16564,4000000,Max TV
3482,5800000,Les Productions Artistes Associ\u00e9s
8982,6000000,The Weinstein Company
455,3500159,Fox Searchlight Pictures
14351,5800000,360 Pictures
10664,5600000,Filmax
9277,5500000,Universal Pictures
9443,5500000,Twentieth Century Fox Film Corporation
138697,6000000,Voltage Pictures
11901,5500000,Universal Pictures
1548,7000000,United Artists
33155,5500000,Marimark Productions
321,4361898,icon
4997,5000000,Lions Gate Films
925,6500000,Universal Pictures
193722,5500000,Warner Bros.
7913,2200000,Flicks Motion Pictures
51995,8000000,Mandalay Vision
230266,5500000,Maipo Film- og TV Produksjon
16633,5100000,Rastar Pictures
91586,5000000,Sony Pictures
215,4000000,Lions Gate Films
333371,15000000,Paramount Pictures
9012,5000000,Paramount Pictures
345911,4900000,New Line Productions
72571,5000000,Paramount Pictures
242512,5000000,Universal Pictures
10072,5000000,New Line Cinema
211954,5500000,Filmax
82990,5000000,Paramount Pictures
29912,4100000,Twentieth Century Fox Film Corporation
11843,5000000,United Artists
11284,11000000,New Line Cinema
504,8000000,Newmarket Films
173,5000000,Walt Disney Productions
227348,5000000,Blumhouse Productions
1955,5000000,Brooksfilms
152532,5000000,Universal Studios
243940,3300000,Lionsgate
77,9000000,Summit Entertainment
157547,5000000,Intrepid Pictures
2295,5000000,The Weinstein Company
71,5000000,BBC Films
147773,4600000,Fox Searchlight Pictures
24266,3500000,Cambridge Productions
2895,5000000,Butcher's Run Productions
59968,10000000,The Weinstein Company
323677,5000000,Forecast Pictures
256274,5000000,Universal Pictures
284293,5000000,Killer Films
24973,5000000,Twentieth Century Fox Film Corporation
21610,5000000,Universal Pictures
10283,5000000,Paramount Pictures
8346,5000000,Home Box Office (HBO)
122081,5000000,RabbitBandini Productions
10987,5000000,Miramax Films
1391,5000000,B\u00e9same Mucho Pictures
747,4000000,Universal Pictures
26748,5000000,Castle Rock Entertainment
11357,5000000,Dimension Films
24913,5000000,Paramount Pictures
14854,5000000,1818
50357,5000000,Bazelevs Production
13090,5000000,Back Lot Pictures
192141,5000000,Bold Films
29996,5000000,Edward Small Productions
351819,20000000,Open Road Films (II)
22649,4,Paramount Pictures
20455,5500000,Saban Entertainment
11042,8000000,Pyramide Productions
12484,5000000,Screen Gems
17339,5000000,Columbia Pictures Corporation
11959,5000000,Orion Pictures
14662,5000000,Fox Searchlight Pictures
335,5000000,Paramount Pictures
15745,5000000,Artisan Entertainment
17431,5000000,Liberty Films UK
78394,5000000,N3D Land Productions
10217,5000000,Fine Line Features
46332,4000000,Why Not Productions
13996,5000000,Zininsa Film Production
1024,5000000,WingNut Films
343795,5000000,Emmett/Furla Films
45658,5000000,Birdsong Pictures
16148,5000000,Castle Rock Entertainment
4553,5000000,Filmax Entertainment
36351,5000000,Fine Line Features
245916,5000000,The Combine
27585,5000000,Olympus Pictures
1415,5000000,ContentFilm
313922,5000000,Film Science
14474,5000000,Cold Iron Pictures
199933,5000000,Atlas 3 Productions
13685,7000000,Gracie Films
8744,6000000,Miramax Films
46838,5000000,Eden Rock Media
298312,5000000,Blumhouse Productions
11600,5000000,HDNet Films
57876,5000000,Insurge Pictures
77495,5000000,Filmax Entertainment
244403,5000000,Unified Pictures
292481,5000000,Henry & Me Productions
297596,15000000,TinRes Entertainment
11935,5000000,Associated General Films
290825,5000000,Invincible Pictures Corp.
31175,5000000,Coraz\u00f3n International
12498,1000000,Miramax Films
77949,4798235,BBC Films
1690,4800000,International Production Company
64720,5000000,Hydraulx
300706,5000000,Lost Rhino Films
16337,4700000,Cannon Films
11577,4638783,Metro-Goldwyn-Mayer (MGM)
77987,4800000,Gaumont
50848,4600000,Canal+
166624,4700000,Rhombus Media
10822,4600000,Celluloid Dreams
9336,4500000,Warner Bros.
5689,4500000,Columbia Pictures Corporation
712,6000000,Channel Four Films
13342,4500000,Universal Pictures
10339,4500000,Warner Bros.
1429,15000000,40 Acres & A Mule Filmworks
9303,4500000,Dino De Laurentiis Company
641,4500000,Artisan Entertainment
6106,4500000,Hemdale Film
252680,5000000,TriStar Pictures
141,6000000,Pandora Cinema
17139,4500000,First Floor Features
12079,2000000,Muse Productions
39800,4500000,Werc Werk Works
13807,4500000,Media Asia Films
36419,4500000,Plum Pictures
510,3000000,United Artists
362105,4400000,EveryWhere Studios
375290,4500000,T-Series
116613,3730500,Vertigo Films
11826,5000000,Fox Searchlight Pictures
1088,8000000,South Pacific Pictures
26379,3250000,A B Corp
10947,4200000,Disney Channel
3040,4200000,Bazelevs Production
11386,3705538,Miramax Films
10246,4000000,Melvin Simon Productions
29426,4000000,Devonshire Productions
10331,114000,Laurel Group
153,4000000,American Zoetrope
703,4000000,United Artists
27191,4000000,Paramount Pictures
1365,4000000,Lions Gate Films
287424,4000000,Lionsgate
451,3600000,United Artists
165864,4500000,Tribeca Productions
987,4000000,Universal Studios
241251,4000000,Universal Pictures
40494,4000000,Joanna Productions
39781,3500000,Mandalay Vision
8337,4000000,Universal Pictures
5925,4000000,United Artists
146203,5000000,StudioCanal
85350,4000000,IFC Films
512,4000000,BBC Films
13408,7000000,Lionsgate
10744,32000000,ContentFilm
11536,4000000,United Artists
1809,4000000,Kingsgate Films
2370,4000000,Universal Pictures
9809,4000000,Universal Pictures
5,4000000,Miramax Films
11013,4000000,Slough Pond
10132,4000000,Cineplex-Odeon Films
8141,4000000,Echo Lake Productions
48572,4000000,The Harvey Boys
14517,4000000,Destination Films
89708,4000000,Magidson Films
15059,4000000,Summit Entertainment
157847,4000000,Worldview Entertainment
25719,3000000,Arts Council of England
48309,1300000,Empire Pictures
27723,1500000,New Oz Productions
242575,4000000,Eficine 226
44945,9500000,Nu Image Films
111190,16000000,Gaumont
133575,4000000,Ventanarosa Productions
54580,4000000,V\u00eda Digital
52015,650000,Glass Eye Pix
60422,4000000,Filmula
81390,4000000,Carnaby International
22301,3950000,The Caddo Company
257087,4000000,Blumhouse Productions
114635,4000000,Brian Barrett Pictures
158150,4000000,Annuit Coeptis Entertainment Inc.
874,3900000,Columbia Pictures Corporation
10774,3800000,United Artists
770,4000000,Selznick International Pictures
29715,3800000,Columbia Pictures Corporation
25209,3768785,Metro-Goldwyn-Mayer (MGM)
37495,967686,Film4
34769,3500000,Alliance Films
35032,3700000,Metro-Goldwyn-Mayer (MGM)
5178,3800000,Nimbus Film Productions
8618,4000000,DNA Films
3116,3600000,United Artists
9427,3500000,Channel Four Films
813,3500000,Paramount Pictures
352978,5000000,Hollywood Media Bridge
10634,3500000,New Line Cinema
9516,3500000,New Line Cinema
16288,3500000,New World Pictures
23330,3716946,Warner Bros.
18900,3500000,Columbia Pictures Corporation
27029,3500000,Warner Bros.
26268,3500000,Warner Bros.
573,3500000,Universal Pictures
310131,3500000,Parts and Labor
11363,3500000,Fox Searchlight Pictures
3033,10000000,Lions Gate Films
25376,2000000,100 Bares
765,3600000,Renaissance Films
205321,1000000,The Asylum
46146,3500000,Filmkameratene A/S
14256,3500000,Yari Film Group
540,3500000,Destination Films
20055,3500000,Metro-Goldwyn-Mayer (MGM)
39303,3500000,Anthem Pictures
142061,3500000,DC Comics
370662,3500000,Representational Pictures
256740,3500000,NAZZ Productions
12535,3400000,Twentieth Century Fox Film Corporation
1667,8000000,Wild Bunch
50839,3500000,Benaroya Pictures
13973,3000000,Fox Searchlight Pictures
244786,3300000,Bold Films
598,3300000,O2 Filmes
11129,600000,Irish Screen
75861,3400000,Two Streets Entertainment
103663,3800000,Zentropa Entertainments
11564,4300000,Guerilla High Productions
301748,3300000,Magna Global Entertainment
108346,2000000,Fox Entertainment Group
805,3200000,Paramount Pictures
11697,3200000,Paramount Pictures
55347,3200000,Parts and Labor
8469,2700000,Universal Pictures
658,2500000,United Artists
125490,2400000,Alliance Films
1585,3180000,RKO Radio Pictures
627,4000000,Miramax Films
41436,3000000,Paramount Pictures
1430,4000000,Alliance Atlantis Communications
10014,3000000,New Line Cinema
11257,3000000,Goldcrest Films International
158015,3000000,Universal Pictures
82507,3000000,Alliance Films
261,3000000,Avon Production
1685,3000000,Twentieth Century Fox Film Corporation
20737,3000000,Walt Disney Pictures
10991,16000000,TV Tokyo
10225,3000000,Paramount Pictures
826,3000000,Columbia Pictures Corporation
34086,3000000,Touchstone Pictures
5854,2000000,Universal Pictures
284,3000000,United Artists
10285,3000000,New Line Cinema
5780,3000000,Universal Pictures
292,3000000,Yari Film Group
29463,3000000,Warner Bros.
22013,3000000,United Artists
821,3000000,United Artists
3089,3000000,United Artists
132344,3000000,Castle Rock Entertainment
15158,3000000,Universal Pictures
10557,3800000,BBC
23531,3000000,Hi-Rez Films
28005,3000000,Mirabai Films
40247,3000000,Sony Pictures Classics
252,3000000,Paramount Pictures
18892,3000000,TriStar Pictures
549,2962051,Miramax
868,3000000,Movieworld Productions
10683,3000000,Killer Films
246403,2800000,Phase 4 Films
670,3000000,Egg Films
49010,3000000,Rhombus Media
11229,3000000,The Kushner-Locke Company
24469,3000000,BBC Films
84174,3000000,Gary Sanchez Productions
342,2700000,Claussen + W\u00f6bke Filmproduktion GmbH
100975,3000000,Sweetland Films
38541,3000000,Instinctive Film
234212,3000000,Icon Entertainment International
192210,3000000,Society Entertainment
26039,2500000,Metro-Goldwyn-Mayer (MGM)
79587,3,Indiana Production Company
260947,3000000,Merchant Films
342502,3000000,Triumphant Entertainment
43213,3200000,Chicago Overcoat Productions
666,2900000,MACT Productions
248,2900000,Franton Production
351043,3000000,Infra-Red Pictures
43942,3000000,Chad Troutwine Films
66942,2902660,Screen Australia
10476,8000000,MTV Films
239,2883848,The Mirisch Corporation
10281,2800000,Paramount Pictures
630,2777000,Loew's Incorporated
3034,2800000,Twentieth Century Fox Film Corporation
13025,2000000,Artfire Films
17264,2700000,United Artists
15875,2686000,Paramount Pictures
43306,2627000,Metro-Goldwyn-Mayer (MGM)
11072,2600000,Crossbow Productions
9730,2600000,Paramount Pictures
209274,2159280,Danish Film Institute
14139,2600000,Ars\u00e9nico Producciones
8875,2600000,Ascendant Pictures
872,2540800,Metro-Goldwyn-Mayer (MGM)
139038,2500000,Endgame Entertainment
10676,2500000,Universal Pictures
1687,2500000,Twentieth Century Fox Film Corporation
24748,2500000,Paramount Pictures
468,2500000,Fine Line Features
401,2500000,Fox Searchlight Pictures
76,2500000,Detour Film Production
84329,2500000,Samuel Goldwyn Films
157386,2500000,21 Laps Entertainment
46849,2500000,Gold/Miller Productions
17334,14000000,Adlabs Films Ltd.
20764,2500000,Likely Story
45132,2500000,This Is That Productions
254472,2500000,Rat Pack Filmproduktion
332285,35000000,Hideaway Pictures
49471,2400000,Columbia Pictures
7512,30000000,Twentieth Century Fox Film Corporation
356216,2500000,Carnaby International
11798,2380000,EM Media
146631,2500000,Hawthorn Productions
43546,2361000,Metro-Goldwyn-Mayer (MGM)
61038,2450000,Pantelion Film
17820,2300000,Metro-Goldwyn-Mayer (MGM)
19933,2000000,The Kushner-Locke Company
756,2280000,Walt Disney Pictures
9728,4000000,Paramount Pictures
9731,2200000,Paramount Pictures
43610,2160000,Metro-Goldwyn-Mayer (MGM)
360339,2300000,Ombra Films
887,2100000,Samuel Goldwyn Company
364083,2100000,Industrial House Films
8329,1500000,Filmax
657,2000000,United Artists
11561,2000000,Rollins-Joffe Productions
270303,2000000,Northern Lights Films
11624,2000000,United Artists
595,2000000,Universal Pictures
8810,2000000,Kennedy Miller Productions
226,2000000,Fox Searchlight Pictures
92182,2000000,Elle Driver
582,2000000,Arte
72213,1000000,TriStar Pictures
990,2000000,Twentieth Century Fox Film Corporation
55604,2000000,Metro-Goldwyn-Mayer (MGM)
9662,8000000,Sony Pictures Classics
80,2700000,Castle Rock Entertainment
