movie_id,title,release_date,runtime,adult_only
11489,Rosetta,23/05/1999,95,False
37998,Freeze Me,23/05/2000,101,False
37789,MOVIE37789,23/05/2001,99,False
14809,Stark Raving Mad,23/05/2002,101,False
35172,The Son,23/05/2002,103,False
38907,West,23/05/2002,105,False
310,Bruce Almighty,23/05/2003,101,False
5146,The In-Laws,23/05/2003,98,False
43670,Stateside,23/05/2004,97,False
2911,MOVIE2911,23/05/2005,103,False
10004,Desperation,23/05/2006,131,False
8997,Hollow Man II,23/05/2006,91,False
17245,Mulberry Street,23/05/2006,84,False
1896,Salvador (Puig Antich),23/05/2006,137,False
8421,Zidane - A 21st Century Portrait,23/05/2006,90,False
10524,MOVIE10524,23/05/2007,103,False
14448,Love Songs,23/05/2007,100,False
2011,Persepolis,23/05/2007,95,False
2015,Secret Sunshine,23/05/2007,142,False
8935,MOVIE8935,23/05/2008,112,False
8832,Il Divo,23/05/2008,110,False
38031,You Will Meet a Tall Dark Stranger,23/05/2010,98,False
41154,Men in Black 3,23/05/2012,106,False
36335,MOVIE36335,23/06/1947,90,False
17409,The Gunfighter,23/06/1950,85,False
43095,Odd Obsession,23/06/1959,107,False
43029,Bells Are Ringing,23/06/1960,126,False
1594,A Shot in the Dark,23/06/1964,102,False
4868,MOVIE4868,23/06/1965,127,False
23194,The Hallelujah Trail,23/06/1965,165,False
21876,Von Ryan's Express,23/06/1965,117,False
33691,MOVIE33691,23/06/1969,65,False
5920,Le Mans,23/06/1971,104,False
42531,Wild Rovers,23/06/1971,136,False
42476,Ben,23/06/1972,94,False
27977,The Groove Tube,23/06/1974,75,False
10803,Logan's Run,23/06/1976,119,False
6037,Murder by Death,23/06/1976,94,False
19133,The Big Bus,23/06/1976,88,False
14584,The Cheap Detective,23/06/1978,92,False
699,For Your Eyes Only,23/06/1981,127,False
45227,MOVIE45227,23/06/1987,98,False
268,Batman,23/06/1989,126,False
12139,Dennis the Menace,23/06/1993,94,False
39327,The Music of Chance,23/06/1993,98,False
8587,The Lion King,23/06/1994,89,False
32646,Safe,23/06/1995,119,False
21198,House of Voices,23/06/2004,98,False
12153,White Chicks,23/06/2004,109,False
21316,MOVIE21316,23/06/2006,73,False
40909,MOVIE40909,23/06/2006,140,False
1294,Four Minutes,23/06/2006,112,False
32740,Krrish,23/06/2006,154,False
1116,The Wind That Shakes the Barley,23/06/2006,124,False
9917,Waist Deep,23/06/2006,97,False
41272,MOVIE41272,23/06/2010,87,False
24021,The Twilight Saga: Eclipse,23/06/2010,124,False
45800,MOVIE45800,23/07/1937,92,False
42825,MOVIE42825,23/07/1942,83,False
27443,MOVIE27443,23/07/1954,81,False
44940,Hell Drivers,23/07/1957,108,False
42581,MOVIE42581,23/07/1958,103,False
41253,Damn Yankees!,23/07/1958,111,False
20875,MOVIE20875,23/07/1965,95,False
28690,MOVIE28690,23/07/1969,98,False
38765,Chisum,23/07/1970,111,False
5002,MOVIE5002,23/07/1976,96,False
16363,The Best Little Whorehouse in Texas,23/07/1982,114,False
39274,The Challenge,23/07/1982,113,False
23943,Zapped!,23/07/1982,98,False
17895,MOVIE17895,23/07/1983,143,False
11411,Superman IV: The Quest for Peace,23/07/1987,90,False
9612,Coneheads,23/07/1993,88,False
8291,Poetic Justice,23/07/1993,109,False
10490,Drop Dead Gorgeous,23/07/1999,98,False
332,Inspector Gadget,23/07/1999,78,False
11618,The Haunting,23/07/1999,113,False
1812,Trick,23/07/1999,89,False
25180,MOVIE25180,23/07/2000,180,False
26366,MOVIE26366,23/07/2000,66,False
20053,MOVIE20053,23/07/2002,120,False
48635,MOVIE48635,23/07/2004,88,False
18923,A Home at the End of the World,23/07/2004,96,False
45759,Helter Skelter,23/07/2004,137,False
2502,The Bourne Supremacy,23/07/2004,108,False
14623,Thunderbirds,23/07/2004,95,False
27337,Linda Linda Linda,23/07/2005,114,False
10425,The Death and Life of Bobby Z,23/07/2007,97,False
12169,The First Day of the Rest of Your Life,23/07/2008,114,False
24889,MOVIE24889,23/07/2009,100,False
44565,MOVIE44565,23/07/2010,155,False
38843,Ramona and Beezus,23/07/2010,103,False
43886,Alice Adams,23/08/1935,99,False
43889,Bonnie Scotland,23/08/1935,80,False
34106,You Can't Take It With You,23/08/1938,126,False
36495,The Great McGinty,23/08/1940,82,False
910,The Big Sleep,23/08/1946,116,False
1580,Rope,23/08/1948,80,False
43455,The Loves of Carmen,23/08/1948,99,False
25190,The Sun Also Rises,23/08/1957,130,False
26581,Dr. Who and the Daleks,23/08/1965,82,False
22694,The Trip,23/08/1967,85,False
3483,MOVIE3483,23/08/1968,92,False
31382,MOVIE31382,23/08/1971,90,False
21711,The Candidate,23/08/1972,110,False
47886,Pieces,23/08/1982,85,False
11824,Teen Wolf,23/08/1985,91,False
49500,Comrades,23/08/1987,183,False
10652,Hamburger Hill,23/08/1987,112,False
41970,The Last of England,23/08/1987,87,False
11498,Dead Again,23/08/1991,107,False
41787,Defenseless,23/08/1991,104,False
2453,Harley Davidson and the Marlboro Man,23/08/1991,98,False
13154,Showdown in Little Tokyo,23/08/1991,79,False
39428,The Neon Bible,23/08/1995,91,False
12606,A Very Brady Sequel,23/08/1996,90,False
23945,Carpool,23/08/1996,89,False
18555,Foxfire,23/08/1996,102,False
11229,Freeway,23/08/1996,110,False
9306,The Island of Dr. Moreau,23/08/1996,96,False
47907,The Spitfire Grill,23/08/1996,117,False
22908,A Room for Romeo Brass,23/08/1999,90,False
15940,Beautiful Creatures,23/08/2000,85,False
3716,In July,23/08/2000,100,False
11398,The Art of War,23/08/2000,117,False
1583,Lammbock,23/08/2001,93,False
14224,E=mcÂ²,23/08/2002,120,False
12093,Lilya 4-ever,23/08/2002,109,False
9296,S1m0ne,23/08/2002,117,False
37922,Unconditional Love,23/08/2002,124,False
15070,Undisputed,23/08/2002,96,False
45161,The Delicate Art of Parking,23/08/2003,86,False
15742,Taxidermia,23/08/2006,91,False
9999,The Free Will,23/08/2006,163,False
22911,MOVIE22911,23/08/2007,72,False
39368,Flu Bird Horror,23/08/2008,89,False
13291,Traitor,23/08/2008,114,False
2974,The Hands of Orlac,23/09/1924,113,False
222,Berlin: Symphony of a Great City,23/09/1927,69,False
631,Sunrise: A Song of Two Humans,23/09/1927,94,False
31507,Dodsworth,23/09/1936,101,False
212,Arsenic and Old Lace,23/09/1944,118,False
37079,God's Little Acre,23/09/1958,118,False
5839,MOVIE5839,23/09/1959,132,False
11506,The Silence,23/09/1963,91,False
41212,Titicut Follies,23/09/1967,84,False
29146,Charly,23/09/1968,103,False
642,Butch Cassidy and the Sundance Kid,23/09/1969,110,False
20947,MOVIE20947,23/09/1973,85,False
39567,MOVIE39567,23/09/1976,92,False
19413,"Ugly, Dirty and Bad",23/09/1976,115,False
47605,MOVIE47605,23/09/1977,89,False
11291,The Brothers Lionheart,23/09/1977,102,False
27958,Cruising,23/09/1980,102,False
42131,The Night of Varennes,23/09/1982,151,False
21721,Eddie and the Cruisers,23/09/1983,95,False
17835,Threads,23/09/1984,112,False
14670,Zyzzyx Road 2,23/09/1986,133,False
17238,The Belly of an Architect,23/09/1987,118,False
9540,Dead Ringers,23/09/1988,115,False
10130,Gorillas in the Mist,23/09/1988,129,False
45249,MOVIE45249,23/09/1989,91,False
49497,MOVIE49497,23/09/1990,93,False
26397,The Civil War,23/09/1990,680,False
46403,MOVIE46403,23/09/1994,175,False
9057,Terminal Velocity,23/09/1994,102,False
41660,The Making of '...And God Spoke',23/09/1994,82,False
278,The Shawshank Redemption,23/09/1994,142,False
26830,Gonin,23/09/1995,109,False
46817,The Class Trip,23/09/1998,96,False
2463,Running Out of Time,23/09/1999,93,False
25014,Harrison's Flowers,23/09/2000,130,False
25520,The House of Mirth,23/09/2000,140,False
2191,Stranded,23/09/2001,95,False
11628,Solino,23/09/2002,120,False
14797,Warriors of Heaven and Earth,23/09/2003,114,False
29952,BombÃ³n: The Dog,23/09/2004,97,False
11636,New Police Story,23/09/2004,123,False
10258,MOVIE10258,23/09/2005,11,False
12076,MOVIE12076,23/09/2005,90,False
59,A History of Violence,23/09/2005,96,False
18189,Dirty Love,23/09/2005,91,False
257,Oliver Twist,23/09/2005,130,False
14544,Roll Bounce,23/09/2005,112,False
14518,Peter & the Wolf,23/09/2006,32,False
13254,The Living and the Dead,23/09/2006,83,False
23529,MOVIE23529,23/09/2008,98,False
32836,MOVIE32836,23/09/2008,55,False
21145,Louise-Michel,23/09/2008,94,False
34092,MOVIE34092,23/09/2009,102,False
37963,MOVIE37963,23/09/2009,125,False
43950,Amer,23/09/2009,90,False
43943,Jack Goes Boating,23/09/2010,89,False
49021,Killer Elite,23/09/2011,116,False
45610,Machine Gun Preacher,23/09/2011,129,False
37698,The Roaring Twenties,23/10/1939,104,False
45215,Swamp Water,23/10/1941,88,False
29239,The Mummy's Tomb,23/10/1942,60,False
33039,Princess O'Rourke,23/10/1943,94,False
46580,MOVIE46580,23/10/1957,96,False
30054,The Tin Star,23/10/1957,93,False
11209,The Alamo,23/10/1960,167,False
43750,Under the Yum-Yum Tree,23/10/1963,110,False
42701,The Shooting,23/10/1966,82,False
29048,How I Won the War,23/10/1967,109,False
17657,Ice Station Zebra,23/10/1968,148,False
23506,MOVIE23506,23/10/1970,95,False
36888,MOVIE36888,23/10/1970,90,False
21886,No Blade of Grass,23/10/1970,96,False
36129,MOVIE36129,23/10/1975,11,False
42275,MOVIE42275,23/10/1975,100,False
40368,MOVIE40368,23/10/1981,97,False
47038,MOVIE47038,23/10/1981,97,False
49239,MOVIE49239,23/10/1983,99,False
26028,MOVIE26028,23/10/1986,50,False
34379,No Man's Land,23/10/1987,106,False
8852,Prince of Darkness,23/10/1987,101,False
12623,Suspect,23/10/1987,121,False
31945,The Sicilian,23/10/1987,116,False
24626,MOVIE24626,23/10/1988,100,False
8222,High Heels,23/10/1991,109,False
16096,House Party 2,23/10/1991,94,False
12776,Johnny Stecchino,23/10/1991,102,False
20978,My Father the Hero,23/10/1991,105,False
37527,Dr. Giggles,23/10/1992,95,False
33221,Into the West,23/10/1992,97,False
22627,Pure Country,23/10/1992,112,False
29621,Solo,23/10/1996,94,False
41914,MOVIE41914,23/10/1997,126,False
9445,Apt Pupil,23/10/1998,107,False
16129,Last Night,23/10/1998,95,False
11634,Show Me Love,23/10/1998,89,False
9425,Soldier,23/10/1998,99,False
32326,The Cruise,23/10/1998,76,False
34288,The Last Broadcast,23/10/1998,86,False
20595,The Last Days,23/10/1998,87,False
9821,The Mighty,23/10/1998,100,False
1808,Velvet Goldmine,23/10/1998,119,False
9608,MOVIE9608,23/10/1999,105,False
5842,Versus,23/10/2000,130,False
28635,MOVIE28635,23/10/2001,89,False
36427,I Saw Mommy Kissing Santa Claus,23/10/2002,100,False
9839,Beyond Borders,23/10/2003,127,False
10009,Brother Bear,23/10/2003,85,False
38631,Confessions of a Burning Man,23/10/2003,83,False
21131,Harvie Krumpet,23/10/2003,23,False
33203,Orwell Rolls in His Grave,23/10/2003,84,False
37050,So Normal,23/10/2003,110,False
4997,Wonderland,23/10/2003,104,False
19215,After Innocence,23/10/2005,95,False
46247,MOVIE46247,23/10/2006,7,False
13616,Children of Glory,23/10/2006,115,False
24417,MOVIE24417,23/10/2007,94,False
35698,MOVIE35698,23/10/2007,63,False
16359,MOVIE16359,23/10/2008,100,False
16687,MOVIE16687,23/10/2008,104,False
44989,MOVIE44989,23/10/2008,98,False
45514,MOVIE45514,23/10/2008,100,False
47110,MOVIE47110,23/10/2008,102,False
16436,North Face,23/10/2008,126,False
11917,Saw V,23/10/2008,92,False
34061,MOVIE34061,23/10/2009,85,False
35759,MOVIE35759,23/10/2009,84,False
49848,MOVIE49848,23/10/2009,80,False
39172,After,23/10/2009,0,False
24418,Cirque du Freak: The Vampire's Assistant,23/10/2009,109,False
19823,Dolan's Cadillac,23/10/2009,81,False
10315,Fantastic Mr. Fox,23/10/2009,87,False
26223,The Canyon,23/10/2009,102,False
33159,The Donner Party,23/10/2009,95,False
24805,The Ten Commandments,23/11/1923,136,False
31678,The Hollywood Revue of 1929,23/11/1929,116,False
43901,MOVIE43901,23/11/1934,78,False
44163,A Story of Floating Weeds,23/11/1934,86,False
47166,MOVIE47166,23/11/1938,8,False
909,Meet Me in St. Louis,23/11/1944,113,False
35123,The Verdict,23/11/1946,86,False
25900,Tension,23/11/1949,95,False
47184,Repast,23/11/1951,97,False
41800,Superman and the Mole-Men,23/11/1951,58,False
35861,The Crucified Lovers,23/11/1954,102,False
4809,Good Morning Miss Dove,23/11/1955,107,False
6974,The Angry Red Planet,23/11/1959,83,False
18642,G.I. Blues,23/11/1960,104,False
3764,The Naked Island,23/11/1960,94,False
42809,MOVIE42809,23/11/1963,92,False
45211,Face to Face,23/11/1967,112,False
19562,The Magnificent One,23/11/1973,95,False
2186,MOVIE2186,23/11/1978,32,False
18760,Spiritual Kung Fu,23/11/1978,94,False
28380,The Silent Scream,23/11/1979,87,False
10484,The ComDads,23/11/1983,92,False
11830,Tampopo,23/11/1985,114,False
40555,Full Moon in Blue Water,23/11/1988,95,False
8337,They Live,23/11/1988,94,False
26352,A Low Down Dirty Shame,23/11/1994,100,False
15477,Love and a .45,23/11/1994,101,False
22137,The Kingdom,23/11/1994,273,False
15139,The Pagemaster,23/11/1994,80,False
1484,The Deathmaker,23/11/1995,110,False
1999,In the Bedroom,23/11/2001,130,False
20794,Novocaine,23/11/2001,95,False
31016,Sidewalks of New York,23/11/2001,107,False
18038,MOVIE18038,23/11/2003,91,False
25786,MOVIE25786,23/11/2004,86,False
17952,In The Mix,23/11/2005,95,False
10033,Just Friends,23/11/2005,96,False
1833,Rent,23/11/2005,135,False
32390,Royal Palace,23/11/2005,100,False
231,Syriana,23/11/2005,128,False
9005,The Ice Harvest,23/11/2005,88,False
13499,"Yours, Mine & Ours",23/11/2005,90,False
14808,MOVIE14808,23/11/2006,133,False
22358,The Island,23/11/2006,112,False
22182,MOVIE22182,23/11/2007,99,False
35297,MOVIE35297,23/11/2007,94,False
10247,He Was a Quiet Man,23/11/2007,95,False
21508,Stranded: I've Come from a Plane That Crashed on the Mountains,23/11/2007,113,False
15768,MOVIE15768,23/11/2008,60,False
13989,24: Redemption,23/11/2008,102,False
26118,Dylan Moran: What It Is,23/11/2009,76,False
42297,Burlesque,23/11/2010,119,False
41283,Faster,23/11/2010,98,False
5991,The Last Laugh,23/12/1924,90,False
22614,The Scarlet Pimpernel,23/12/1934,97,False
29415,La BÃªte Humaine,23/12/1938,100,False
32130,Together Again,23/12/1944,93,False
23861,Command Decision,23/12/1948,112,False
10910,Moulin Rouge,23/12/1952,119,False
41018,MOVIE41018,23/12/1953,82,False
44140,Miss Sadie Thompson,23/12/1953,91,False
173,"20,000 Leagues Under the Sea",23/12/1954,127,False
35987,Lola MontÃ¨s,23/12/1955,116,False
36439,The Unknown Soldier,23/12/1955,181,False
28285,The Three Faces of Eve,23/12/1957,91,False
25767,The Grass Is Greener,23/12/1960,104,False
24167,Two Women,23/12/1960,100,False
24248,Barabbas,23/12/1961,137,False
47003,MOVIE47003,23/12/1966,83,False
429,"The Good, the Bad and the Ugly",23/12/1966,161,False
8063,MOVIE8063,23/12/1969,158,False
10112,The Aristocats,23/12/1970,78,False
10648,Magnum Force,23/12/1973,124,False
34759,Ziggy  Stardust and the Spiders from Mars,23/12/1973,90,False
48852,MOVIE48852,23/12/1977,119,False
39008,The Year of the Hare,23/12/1977,129,False
12266,MOVIE12266,23/12/1981,105,False
28771,MOVIE28771,23/12/1984,72,False
44268,MOVIE44268,23/12/1986,92,False
801,"Good Morning, Vietnam",23/12/1987,121,False
35841,The Lonely Passion of Judith Hearne,23/12/1987,116,False
9064,Hellbound: Hellraiser II,23/12/1988,97,False
31052,The Accidental Tourist,23/12/1988,121,False
12157,Green Card,23/12/1990,108,False
9475,Scent of a Woman,23/12/1992,157,False
1702,Death Machine,23/12/1994,117,False
1945,Nell,23/12/1994,112,False
11593,Nobody's Fool,23/12/1994,110,False
3586,PrÃªt-Ã -Porter,23/12/1994,133,False
10714,The Jungle Book,23/12/1994,111,False
30,MOVIE30,23/12/1995,44,False
28460,MOVIE28460,23/12/1995,60,False
922,Dead Man,23/12/1995,121,False
42994,Memories,23/12/1995,113,False
33990,MOVIE33990,23/12/1996,90,False
41669,MOVIE41669,23/12/1999,0,False
926,Galaxy Quest,23/12/1999,102,False
22451,MOVIE22451,23/12/2003,90,False
33065,MOVIE33065,23/12/2004,72,False
2800,Rumor Has It...,23/12/2005,97,False
9927,The Ringer,23/12/2005,94,False
546,Transamerica,23/12/2005,103,False
41619,MOVIE41619,23/12/2009,105,False
20453,3 Idiots,23/12/2009,170,False
22897,It's Complicated,23/12/2009,121,False
10528,Sherlock Holmes,23/12/2009,128,False
40171,Woochi : The Demon Slayer,23/12/2009,136,False
41109,MOVIE41109,23/12/2011,145,False
35075,Leaves from Satan's Book,24/01/1920,121,False
24965,Gunga Din,24/01/1939,117,False
26319,The Man Who Came to Dinner,24/01/1942,112,False
3090,The Treasure of the Sierra Madre,24/01/1948,126,False
12796,MOVIE12796,24/01/1968,100,False
4934,Firecreek,24/01/1968,104,False
651,M*A*S*H,24/01/1970,116,False
12127,Pippi in the South Seas,24/01/1970,86,False
40474,MOVIE40474,24/01/1975,91,False
28802,Female Vampire,24/01/1975,105,False
259,Love on the Run,24/01/1979,89,False
39406,My Chauffeur,24/01/1986,97,False
1785,May Fools,24/01/1990,107,False
47260,Caught,24/01/1996,110,False
12145,Fierce Creatures,24/01/1997,93,False
8765,Nirvana,24/01/1997,113,False
26306,Prefontaine,24/01/1997,106,False
42424,Zeus & Roxanne,24/01/1997,98,False
26935,Christmas in August,24/01/1998,97,False
44625,Dead Man's Curve,24/01/1998,91,False
25128,Love & Sex,24/01/2000,82,False
2360,Saving Grace,24/01/2000,93,False
12911,MOVIE12911,24/01/2001,124,False
16723,Sugar & Spice,24/01/2001,81,False
25621,Decasia,24/01/2002,67,False
44899,MOVIE44899,24/01/2003,90,False
10727,Darkness Falls,24/01/2003,86,False
17010,The Ketchup Effect,24/01/2004,90,False
16022,Nine Lives,24/01/2005,115,False
26266,MOVIE26266,24/01/2006,81,False
1781,An Inconvenient Truth,24/01/2006,100,False
13198,Wristcutters: A Love Story,24/01/2006,88,False
5718,King of California,24/01/2007,93,False
4644,MOVIE4644,24/01/2008,90,False
27907,MOVIE27907,24/01/2008,104,False
7278,Meet the Spartans,24/01/2008,84,False
7555,Rambo,24/01/2008,92,False
8880,Che: Part Two,24/01/2009,131,False
22302,Polytechnique,24/01/2009,77,False
39452,Exit Through the Gift Shop,24/01/2010,87,False
40663,Gasland,24/01/2010,107,False
46689,Waste Land,24/01/2010,90,False
26712,The Enforcer,24/02/1951,87,False
16914,The Cruel Sea,24/02/1953,126,False
43407,MOVIE43407,24/02/1965,106,False
40149,Kuroneko,24/02/1968,99,False
5179,The Prime of Miss Jean Brodie,24/02/1969,116,False
42200,MOVIE42200,24/02/1978,113,False
10880,The Noah's Ark Principle,24/02/1984,100,False
29014,MOVIE29014,24/02/1989,95,False
25682,American Ninja 3: Blood Hunt,24/02/1989,89,False
28165,The Toxic Avenger Part II,24/02/1989,96,False
39324,Dragon Ball Z: The History of Trunks,24/02/1993,48,False
30366,Leningrad Cowboys Meet Moses,24/02/1994,94,False
32631,The Hunted,24/02/1995,106,False
30330,The Late Shift,24/02/1996,95,False
39128,Ernest In The Army,24/02/1998,85,False
38503,MOVIE38503,24/02/2000,90,False
16874,The Wog Boy,24/02/2000,92,False
49635,MOVIE49635,24/02/2002,97,False
12086,Machuca,24/02/2004,121,False
16784,Welcome to Mooseport,24/02/2004,110,False
20931,MOVIE20931,24/02/2006,116,False
30447,MOVIE30447,24/02/2006,97,False
33114,MOVIE33114,24/02/2006,123,False
35464,MOVIE35464,24/02/2006,107,False
44055,MOVIE44055,24/02/2006,158,False
3549,After the Wedding,24/02/2006,124,False
24432,Doogal,24/02/2006,85,False
19999,Forgiving Dr. Mengele,24/02/2006,82,False
13319,Frost Bite,24/02/2006,98,False
186,Lucky Number Slevin,24/02/2006,110,False
16781,Madea's Family Reunion,24/02/2006,110,False
19993,MOVIE19993,24/02/2007,65,False
20431,MOVIE20431,24/02/2007,111,False
16418,MOVIE16418,24/02/2009,75,False
14977,Red Sands,24/02/2009,89,False
32206,MOVIE32206,24/02/2010,93,False
40194,MOVIE40194,24/02/2010,90,False
44216,MOVIE44216,24/02/2010,101,False
47327,Drive Angry,24/02/2011,105,False
43132,Rasputin and the Empress,24/03/1932,121,False
31993,Midnight,24/03/1939,94,False
40165,MOVIE40165,24/03/1953,103,False
43319,MOVIE43319,24/03/1955,89,False
48385,Indestructible Man,24/03/1956,72,False
36741,School for Scoundrels,24/03/1960,94,False
28525,MOVIE28525,24/03/1962,100,False
17277,The Fall of the Roman Empire,24/03/1964,188,False
25866,MOVIE25866,24/03/1965,111,False
31581,Bloody Mama,24/03/1970,90,False
16176,The Slipper and the Rose,24/03/1976,146,False
11340,Banana Joe,24/03/1982,96,False
28940,Eating Raoul,24/03/1982,87,False
22501,Time Masters,24/03/1982,75,False
13965,Return to Snowy River,24/03/1988,110,False
4925,Dead Bang,24/03/1989,105,False
11475,Leningrad Cowboys Go America,24/03/1989,78,False
25645,Wing Chun,24/03/1994,93,False
11929,Dolores Claiborne,24/03/1995,132,False
11008,Major Payne,24/03/1995,95,False
41841,Tall Tale,24/03/1995,98,False
42195,MOVIE42195,24/03/2000,65,False
37716,Mr Accident,24/03/2000,89,False
2332,Taxi 2,24/03/2000,82,False
31557,MOVIE31557,24/03/2003,49,False
11024,Scooby-Doo 2: Monsters Unleashed,24/03/2004,93,False
33723,MOVIE33723,24/03/2005,86,False
1838,MOVIE1838,24/03/2006,105,False
2180,MOVIE2180,24/03/2006,101,False
24801,MOVIE24801,24/03/2006,90,False
13529,Daft Punk's Electroma,24/03/2006,74,False
3865,Dark Blue Almost Black,24/03/2006,105,False
9761,Elephants Dream,24/03/2006,11,False
15639,Larry the Cable Guy: Health Inspector,24/03/2006,89,False
10069,Stay Alive,24/03/2006,100,False
31289,The Caiman,24/03/2006,112,False
4942,Leatherheads,24/03/2008,114,False
16652,MOVIE16652,24/03/2009,75,False
17082,MOVIE17082,24/03/2009,90,False
16440,Tales of the Black Freighter,24/03/2009,26,False
44269,MOVIE44269,24/03/2010,100,False
47610,Gravity,24/03/2010,97,False
46207,White Material,24/03/2010,102,False
23629,Sucker Punch,24/03/2011,110,False
43904,L'Atalante,24/04/1934,89,False
47684,Man of Aran,24/04/1934,76,False
37133,MOVIE37133,24/04/1938,104,False
43795,Penny Serenade,24/04/1941,119,False
43780,One of Our Aircraft Is Missing,24/04/1942,102,False
31997,Saboteur,24/04/1942,108,False
996,Double Indemnity,24/04/1944,107,False
1679,Godzilla Raids Again,24/04/1955,82,False
33731,Marjorie Morningstar,24/04/1958,128,False
36514,MOVIE36514,24/04/1965,107,False
42692,Elvira Madigan,24/04/1967,91,False
4798,"Je t'aime, je t'aime",24/04/1968,94,False
27983,"Yours, Mine and Ours",24/04/1968,111,False
11643,MOVIE11643,24/04/1969,105,False
47459,MOVIE47459,24/04/1970,93,False
31304,A Swedish Love Story,24/04/1970,115,False
49636,Master of the Flying Guillotine,24/04/1976,93,False
8691,Cannibal Ferox,24/04/1981,93,False
22171,Ms .45,24/04/1981,81,False
42371,Take This Job and Shove It,24/04/1981,100,False
42149,The Hand,24/04/1981,104,False
20287,Extreme Prejudice,24/04/1987,101,False
10750,Toy Soldiers,24/04/1991,112,False
25161,MOVIE25161,24/04/1992,59,False
23908,A Midnight Clear,24/04/1992,108,False
19380,White Sands,24/04/1992,101,False
44941,Year of the Comet,24/04/1992,91,False
37404,MOVIE37404,24/04/1994,91,False
36943,In God's Hands,24/04/1998,96,False
39424,Music from Another Room,24/04/1998,104,False
38618,Tarzan and the Lost City,24/04/1998,83,False
9448,The Big Hit,24/04/1998,91,False
14829,MOVIE14829,24/04/1999,95,False
15525,MOVIE15525,24/04/2003,90,False
11423,Memories of Murder,24/04/2003,129,False
36658,X2,24/04/2003,133,False
11662,Casshern,24/04/2004,141,False
49393,MOVIE49393,24/04/2005,82,False
8332,Antibodies,24/04/2005,127,False
13169,The Baxter,24/04/2005,91,False
28723,Diary of a Cannibal,24/04/2007,81,False
19203,Graduation,24/04/2007,89,False
1738,Next,24/04/2007,96,False
13018,Deception,24/04/2008,107,False
10529,Outlander,24/04/2008,115,False
38601,Part of the Weekend Never Dies,24/04/2008,60,False
29406,Trucker,24/04/2008,90,False
23976,MOVIE23976,24/04/2009,90,False
25377,MOVIE25377,24/04/2009,90,False
27944,MOVIE27944,24/04/2009,111,False
33988,MOVIE33988,24/04/2009,80,False
36737,MOVIE36737,24/04/2009,88,False
42395,MOVIE42395,24/04/2009,101,False
35689,Don McKay,24/04/2009,87,False
17336,Fighting,24/04/2009,105,False
22494,Frequently Asked Questions About Time Travel,24/04/2009,83,False
17335,Obsessed,24/04/2009,108,False
21900,Shifty,24/04/2009,85,False
39563,The Eclipse,24/04/2009,88,False
17332,The Soloist,24/04/2009,109,False
43099,MOVIE43099,24/04/2010,86,False
43920,Dog Pound,24/04/2010,91,False
43839,Alexander's Ragtime Band,24/05/1938,106,False
23283,Our Town,24/05/1940,90,False
26278,Quatermass II,24/05/1957,85,False
43039,Never on Sunday,24/05/1960,91,False
43002,Lonely Are the Brave,24/05/1962,107,False
42703,MOVIE42703,24/05/1967,122,False
649,Belle de Jour,24/05/1967,101,False
47189,Capricious Summer,24/05/1968,74,False
45713,Double Suicide,24/05/1969,104,False
46898,MOVIE46898,24/05/1972,91,False
29491,The Possession of Joel Delaney,24/05/1972,105,False
1675,Day for Night,24/05/1973,115,False
44165,MOVIE44165,24/05/1975,150,False
2813,MOVIE2813,24/05/1978,124,False
20283,Breaking Away,24/05/1979,100,False
707,A View to a Kill,24/05/1985,131,False
1370,Rambo III,24/05/1988,102,False
89,Indiana Jones and the Last Crusade,24/05/1989,127,False
38695,Monsieur Hire,24/05/1989,81,False
40729,The Gate II: Trespassers,24/05/1990,93,False
2924,Backdraft,24/05/1991,137,False
2611,Only the Lonely,24/05/1991,104,False
1541,Thelma & Louise,24/05/1991,130,False
23438,Wild Hearts Can't Be Broken,24/05/1991,88,False
41764,The Best Intentions,24/05/1992,182,False
306,Beverly Hills Cop III,24/05/1994,104,False
1873,Beyond Rangoon,24/05/1995,100,False
197,Braveheart,24/05/1995,177,False
25066,Tales from the Hood,24/05/1995,98,False
22549,Ulysses' Gaze,24/05/1995,176,False
11446,Welcome to the Dollhouse,24/05/1995,88,False
11159,Secrets & Lies,24/05/1996,142,False
10535,Spy Hard,24/05/1996,81,False
955,Mission: Impossible II,24/05/2000,123,False
34899,The Vertical Ray of the Sun,24/05/2000,112,False
11089,MOVIE11089,24/05/2001,102,False
21605,MOVIE21605,24/05/2002,83,False
1957,Enough,24/05/2002,114,False
13984,Fubar,24/05/2002,76,False
320,Insomnia,24/05/2002,118,False
13931,Mike's New Car,24/05/2002,4,False
9023,Spirit: Stallion of the Cimarron,24/05/2002,83,False
9260,Welcome to Collinwood,24/05/2002,86,False
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",24/05/2003,127,False
1887,Marie Antoinette,24/05/2006,123,False
36668,X-Men: The Last Stand,24/05/2006,104,False
2010,The Mourning Forest,24/05/2007,97,False
23154,MOVIE23154,24/05/2008,46,False
39026,MOVIE39026,24/05/2010,89,False
49538,X-Men: First Class,24/05/2011,132,False
38774,Mr. Moto Takes a Chance,24/06/1938,63,False
38726,Stage Door Canteen,24/06/1943,132,False
49334,They Made Me a Fugitive,24/06/1947,99,False
25688,Pitfall,24/06/1948,86,False
10178,The Caine Mutiny,24/06/1954,124,False
29967,Moonfleet,24/06/1955,87,False
